CCN,Facility,Street,City,State,ZIP,Transplant Program Type Code,Transplant Program Type,Original Participation Date,Effective Date,Program Recertification Date,OPTN Code,Original Program?
369804,UNIVERSITY OF CINCINNATI MEDICAL CENTER,234 GOODMAN STREET,CINCINNATI,OH,45267,AKO,Adult Kidney Only,11/5/2008,11/5/2008,4/20/2023,OHUC,N
369804,UNIVERSITY OF CINCINNATI MEDICAL CENTER,234 GOODMAN STREET,CINCINNATI,OH,45267,ALI,Adult Liver Only,8/25/2009,8/25/2009,4/20/2023,OHUC,N
369804,UNIVERSITY OF CINCINNATI MEDICAL CENTER,234 GOODMAN STREET,CINCINNATI,OH,45267,APA,Adult Pancreas,11/5/2008,11/5/2008,4/20/2023,OHUC,N
369805,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVE,TOLEDO,OH,43614,AKO,Adult Kidney Only,1/1/1987,6/25/2009,11/15/2022,OHCO,Y
369805,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVE,TOLEDO,OH,43614,AKO,Adult Kidney Only,6/25/2009,6/25/2009,11/15/2022,OHCO,N
369805,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVE,TOLEDO,OH,43614,APA,Adult Pancreas,1/29/2024,1/29/2024,11/15/2022,OHCO,N
369806,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,PHO,Pediatric Heart Only,7/15/2009,7/15/2009,2/16/2023,OHCM,N
369806,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,PIM,Pediatric Intestine/Multivisceral,6/11/2009,6/11/2009,2/16/2023,OHCM,N
369806,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,PKO,Pediatric Kidney Only,6/11/2009,6/11/2009,2/16/2023,OHCM,N
369806,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,PLI,Pediatric Liver,6/11/2009,6/11/2009,2/16/2023,OHCM,N
369806,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,PLO,Pediatric Lung Only,1/21/2016,1/21/2016,1/26/2017,OHCM,N
369807,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,AHO,Adult Heart Only,3/8/2017,3/8/2017,9/22/2022,OHCC,N
369807,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,AKO,Adult Kidney Only,1/1/1970,12/16/2009,9/22/2022,OHCC,Y
369807,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,ALI,Adult Liver Only,12/7/1992,12/16/2009,9/22/2022,OHCC,Y
369807,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,ALO,Adult Lung Only,3/8/2017,3/8/2017,9/22/2022,OHCC,N
369807,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,11100 EUCLID AVENUE,CLEVELAND,OH,44106,APA,Adult Pancreas,1/1/1970,12/16/2009,9/22/2022,OHCC,Y
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PHL,Pediatric Heart Lung,7/11/2012,7/11/2012,7/28/2022,OHCH,N
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PHL,Pediatric Heart Lung,7/18/2012,7/18/2012,7/28/2022,OHCH,N
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PHO,Pediatric Heart Only,1/14/2012,1/14/2012,7/28/2022,OHCH,N
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PKO,Pediatric Kidney Only,1/14/2012,1/14/2012,7/28/2022,OHCH,N
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PLI,Pediatric Liver,7/28/2022,7/28/2022,7/28/2022,OHCH,N
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PLO,Pediatric Lung Only,7/11/2012,7/11/2012,7/28/2022,OHCH,N
369810,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,PLO,Pediatric Lung Only,7/18/2012,7/18/2012,7/28/2022,OHCH,N
369811,CHRIST HOSPITAL - TRANSPLANT,2139 AUBURN AVENUE 5TH FLOOR,CINCINNATI,OH,45219,AHO,Adult Heart Only,2/13/2024,2/13/2024,2/13/2024,OHTC,N
369811,CHRIST HOSPITAL - TRANSPLANT,2139 AUBURN AVENUE 5TH FLOOR,CINCINNATI,OH,45219,AKO,Adult Kidney Only,9/18/1980,2/17/2011,2/13/2024,OHTC,Y
379801,O U MEDICAL CENTER,1200 EVERETT DR,OKLAHOMA CITY,OK,73117,AKO,Adult Kidney Only,2/5/1998,9/8/2008,9/1/2021,OKMD,Y
379801,O U MEDICAL CENTER,1200 EVERETT DR,OKLAHOMA CITY,OK,73117,ALI,Adult Liver Only,1/4/2012,1/4/2012,9/1/2021,OKMD,N
379801,O U MEDICAL CENTER,1200 EVERETT DR,OKLAHOMA CITY,OK,73117,ALI,Adult Liver Only,9/1/2021,9/1/2021,9/1/2021,OKMD,N
379801,O U MEDICAL CENTER,1200 EVERETT DR,OKLAHOMA CITY,OK,73117,APA,Adult Pancreas,2/5/1998,9/8/2008,9/1/2021,OKMD,Y
379803,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,AHL,Adult Heart Lung,4/9/2009,4/9/2009,9/29/2011,OKBC,N
379803,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,AHO,Adult Heart Only,4/9/2009,4/9/2009,3/25/2022,OKBC,N
379803,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,AKO,Adult Kidney Only,4/9/2009,4/9/2009,3/25/2022,OKBC,N
379803,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,ALI,Adult Liver Only,4/9/2009,4/9/2009,3/25/2022,OKBC,N
379803,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,ALO,Adult Lung Only,4/9/2009,4/9/2009,3/25/2022,OKBC,N
379803,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,APA,Adult Pancreas,4/9/2009,4/9/2009,3/25/2022,OKBC,N
379804,ST JOHN MEDICAL CENTER-TRANSPLANT,1923 S UTICA AVE,TULSA,OK,74104,AKO,Adult Kidney Only,5/11/1994,5/12/2009,10/28/2021,OKSJ,Y
389800,OHSU TRANSPLANT HOSPITAL,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,AHO,Adult Heart Only,6/15/1988,3/27/2009,7/7/2022,ORUO,Y
389800,OHSU TRANSPLANT HOSPITAL,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,AKO,Adult Kidney Only,9/1/1977,3/27/2009,7/7/2022,ORUO,Y
389800,OHSU TRANSPLANT HOSPITAL,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,ALI,Adult Liver Only,11/17/1993,3/27/2009,7/7/2022,ORUO,Y
389800,OHSU TRANSPLANT HOSPITAL,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,97239,APA,Adult Pancreas,9/1/1977,3/27/2009,7/7/2022,ORUO,Y
389801,LEGACY TRANSPLANT SERVICES,1015 NW 22 AVE,PORTLAND,OR,97210,AKO,Adult Kidney Only,12/9/1999,2/22/2010,7/25/2018,ORGS,Y
389802,PROVIDENCE ST VINCENT HEART TRANSPLANT PROGRAM,9205 SW BARNES ROAD,PORTLAND,OR,97225,AHO,Adult Heart Only,6/3/2021,6/3/2021,6/3/2021,ORSV,N
399800,GEISINGER MEDICAL CENTER - TRANSPLANT CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,AKO,Adult Kidney Only,3/20/1981,11/29/2007,3/12/2026,PAGM,Y
399800,GEISINGER MEDICAL CENTER - TRANSPLANT CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,ALI,Adult Liver Only,11/29/2007,11/29/2007,3/12/2026,PAGM,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,AHL,Adult Heart Lung,2/2/1995,11/20/2007,8/4/2022,PAPT,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,AHO,Adult Heart Only,10/17/1986,11/20/2007,8/4/2022,PAPT,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,AIM,Adult Intestine/Multivisceral,4/1/2001,11/20/2007,8/4/2022,PAPT,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,AKO,Adult Kidney Only,9/1/1977,11/20/2007,8/4/2022,PAPT,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALI,Adult Liver Only,3/8/1990,11/20/2007,8/4/2022,PAPT,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALO,Adult Lung Only,2/2/1995,11/20/2007,8/4/2022,PAPT,Y
399801,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,APA,Adult Pancreas,9/1/1977,11/20/2007,8/4/2022,PAPT,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PHL,Pediatric Heart Lung,10/19/2005,9/15/2008,6/30/2025,PACH,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PHO,Pediatric Heart Only,10/19/2005,9/15/2008,6/30/2025,PACH,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PIM,Pediatric Intestine/Multivisceral,1/5/2006,9/15/2008,6/30/2025,PACH,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PKO,Pediatric Kidney Only,3/29/2006,9/15/2008,6/30/2025,PACH,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PLI,Pediatric Liver,10/19/2005,9/15/2008,6/30/2025,PACH,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PLO,Pediatric Lung Only,10/19/2005,9/15/2008,6/30/2025,PACH,Y
399803,UPMC CHILDREN'S HOSPITAL OF PGH - TRANSPLANT CTR,4401 PENN AVENUE,PITTSBURGH,PA,15224,PPA,Pediatric Pancreas,9/15/2008,9/15/2008,6/30/2025,PACH,N
399804,ALLEGHENY GENERAL HOSPITAL  TRANSPLANT CARE,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,AHO,Adult Heart Only,6/29/1992,9/30/2008,12/10/2025,PAAG,Y
399804,ALLEGHENY GENERAL HOSPITAL  TRANSPLANT CARE,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,AKO,Adult Kidney Only,12/5/1986,9/30/2008,12/10/2025,PAAG,Y
399804,ALLEGHENY GENERAL HOSPITAL  TRANSPLANT CARE,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,ALI,Adult Liver Only,11/19/2009,11/19/2009,12/10/2025,PAAG,N
399804,ALLEGHENY GENERAL HOSPITAL  TRANSPLANT CARE,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,APA,Adult Pancreas,12/5/1986,9/30/2008,12/10/2025,PAAG,Y
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,AHL,Adult Heart Lung,1/29/2013,1/29/2013,8/29/2019,PATU,N
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,AHO,Adult Heart Only,1/29/2013,1/29/2013,5/14/2024,PATU,N
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,AKO,Adult Kidney Only,8/12/1988,12/3/2008,5/13/2026,PATU,Y
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,ALI,Adult Liver Only,8/31/2010,8/31/2010,5/14/2024,PATU,N
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,ALO,Adult Lung Only,8/31/2012,8/31/2012,5/14/2024,PATU,N
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,ALO,Adult Lung Only,1/29/2013,1/29/2013,5/14/2024,PATU,N
399806,TEMPLE UNIVERSITY HOSPITAL - TRANSPLANT CENTER,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,APA,Adult Pancreas,10/17/2014,10/17/2014,5/14/2024,PATU,N
399807,MILTON S HERSHEY MEDICAL CENTER TRANSPLANT CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,AHO,Adult Heart Only,1/8/2009,1/8/2009,12/5/2025,PAHE,N
399807,MILTON S HERSHEY MEDICAL CENTER TRANSPLANT CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,AKO,Adult Kidney Only,7/7/2011,7/7/2011,4/15/2021,PAHE,N
399807,MILTON S HERSHEY MEDICAL CENTER TRANSPLANT CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,ALI,Adult Liver Only,1/8/2009,1/8/2009,4/15/2021,PAHE,N
399807,MILTON S HERSHEY MEDICAL CENTER TRANSPLANT CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,APA,Adult Pancreas,7/7/2011,7/7/2011,3/24/2016,PAHE,N
399808,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,AHL,Adult Heart Lung,3/18/1997,5/21/2009,1/13/2022,PAUP,Y
399808,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,AHO,Adult Heart Only,1/4/1991,5/21/2009,1/13/2022,PAUP,Y
399808,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,AKO,Adult Kidney Only,9/1/1977,5/21/2009,1/13/2022,PAUP,Y
399808,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,ALI,Adult Liver Only,9/5/1996,5/21/2009,1/13/2022,PAUP,Y
399808,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,ALO,Adult Lung Only,3/18/1997,5/21/2009,1/13/2022,PAUP,Y
399808,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE STREET,PHILADELPHIA,PA,19104,APA,Adult Pancreas,9/1/1977,5/21/2009,1/13/2022,PAUP,Y
399809,UPMC PINNACLE HOSPITALS TRANSPLANT CENTER,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,AKO,Adult Kidney Only,2/22/2000,11/12/2009,3/29/2022,PAHH,Y
399809,UPMC PINNACLE HOSPITALS TRANSPLANT CENTER,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,APA,Adult Pancreas,2/22/2000,11/12/2009,3/29/2022,PAHH,Y
399810,THOMAS JEFFERSON UNIVERSITY HOSPITAL TRANSPLANT,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,AHO,Adult Heart Only,6/22/2007,9/17/2009,1/12/2022,PATJ,Y
399810,THOMAS JEFFERSON UNIVERSITY HOSPITAL TRANSPLANT,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,AKO,Adult Kidney Only,9/1/1977,12/29/2009,1/12/2022,PATJ,Y
399810,THOMAS JEFFERSON UNIVERSITY HOSPITAL TRANSPLANT,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,ALI,Adult Liver Only,3/8/1990,12/29/2009,1/12/2022,PATJ,Y
399810,THOMAS JEFFERSON UNIVERSITY HOSPITAL TRANSPLANT,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,APA,Adult Pancreas,9/1/1977,12/29/2009,1/12/2022,PATJ,Y
399812,CHILDREN'S HOSPITAL OF PHILADELPHIA TRANSPLANT,34TH STREET AND CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,PHL,Pediatric Heart Lung,7/17/2012,7/17/2012,2/19/2016,PACP,N
399812,CHILDREN'S HOSPITAL OF PHILADELPHIA TRANSPLANT,34TH STREET AND CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,PHO,Pediatric Heart Only,7/17/2012,7/17/2012,12/17/2025,PACP,N
399812,CHILDREN'S HOSPITAL OF PHILADELPHIA TRANSPLANT,34TH STREET AND CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,PKO,Pediatric Kidney Only,1/1/1977,7/9/2010,12/17/2025,PACP,Y
399812,CHILDREN'S HOSPITAL OF PHILADELPHIA TRANSPLANT,34TH STREET AND CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,PLI,Pediatric Liver,7/17/2012,7/17/2012,12/17/2025,PACP,N
399812,CHILDREN'S HOSPITAL OF PHILADELPHIA TRANSPLANT,34TH STREET AND CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,PLO,Pediatric Lung Only,7/17/2012,7/17/2012,12/17/2025,PACP,N
399813,ALBERT EINSTEIN MEDICAL CENTER TRANSPLANT CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,AKO,Adult Kidney Only,9/1/1977,7/15/2010,2/2/2023,PAAE,Y
399813,ALBERT EINSTEIN MEDICAL CENTER TRANSPLANT CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,ALI,Adult Liver Only,11/17/1997,7/15/2010,2/2/2023,PAAE,Y
399813,ALBERT EINSTEIN MEDICAL CENTER TRANSPLANT CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,APA,Adult Pancreas,9/1/1977,7/15/2010,2/2/2023,PAAE,Y
399815,LEHIGH VALLEY HOSPITAL - TRANSPLANT CENTER,"1200 SOUTH CEDAR CREST BOULEVARD, PO BOX 689",ALLENTOWN,PA,18105,AKO,Adult Kidney Only,7/1/1992,8/24/2010,11/16/2023,PALV,Y
399815,LEHIGH VALLEY HOSPITAL - TRANSPLANT CENTER,"1200 SOUTH CEDAR CREST BOULEVARD, PO BOX 689",ALLENTOWN,PA,18105,APA,Adult Pancreas,7/1/1992,8/24/2010,11/16/2023,PALV,Y
399817,UPMC HAMOT - TRANSPLANT CENTER,201 STATE STREET,ERIE,PA,16550,AKO,Adult Kidney Only,11/17/2016,11/17/2016,2/27/2026,PAPH,N
399818,ST CHRISTOPHER'S HOSPITAL FOR CHILDREN- TRANSPLANT,120 EAST ERIE AVENUE,PHILADELPHIA,PA,19134,PKO,Pediatric Kidney Only,3/8/2017,3/8/2017,1/21/2022,PASC,N
409800,AUXILIO MUTUO HOSP TRANSPLANT,"PONCE DE LEON AVE, STOP 375",HATO REY,PR,00917,AKO,Adult Kidney Only,4/4/1983,8/27/2009,9/8/2021,PRSJ,Y
409800,AUXILIO MUTUO HOSP TRANSPLANT,"PONCE DE LEON AVE, STOP 375",HATO REY,PR,00917,ALI,Adult Liver Only,6/3/2013,6/3/2013,9/8/2021,PRSJ,N
409800,AUXILIO MUTUO HOSP TRANSPLANT,"PONCE DE LEON AVE, STOP 375",HATO REY,PR,00917,APA,Adult Pancreas,4/4/1983,8/27/2009,9/8/2021,PRSJ,Y
419801,RHODE ISLAND HOSPITAL - TRANSPLANT CENTER,593 EDDY STREET,PROVIDENCE,RI,02905,AKO,Adult Kidney Only,8/31/1977,7/11/2008,12/6/2019,RIRH,Y
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,AHO,Adult Heart Only,9/29/2008,9/29/2008,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,AHO,Adult Heart Only,3/7/2018,3/7/2018,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,AKO,Adult Kidney Only,9/29/2008,9/29/2008,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,ALI,Adult Liver Only,9/29/2008,9/29/2008,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,ALO,Adult Lung Only,2/7/2013,2/7/2013,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,APA,Adult Pancreas,9/29/2008,9/29/2008,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,PHO,Pediatric Heart Only,1/14/2022,1/14/2022,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,PKO,Pediatric Kidney Only,1/14/2022,1/14/2022,1/14/2022,SCMU,N
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,PLI,Pediatric Liver,1/14/2022,1/14/2022,1/14/2022,SCMU,N
429801,PH TRANSPLANT CENTER,890 W FARIS RD SUITE 510,GREENVILLE,SC,29605,AKO,Adult Kidney Only,10/12/2022,10/12/2022,10/12/2022,SCPG,N
429801,PH TRANSPLANT CENTER,890 W FARIS RD SUITE 510,GREENVILLE,SC,29605,APA,Adult Pancreas,11/2/2023,11/2/2023,10/12/2022,SCPG,N
429803,MUSC HEALTH LANCASTER MEDICAL CENTER,800 W MEETING STREET,LANCASTER,SC,29720,AKO,Adult Kidney Only,11/23/2022,11/23/2022,11/23/2022,SCPG,N
439801,SANFORD USD MEDICAL CENTER,"1205 SOUTH GRANGE AVENUE, SUITE 201",SIOUX FALLS,SD,57105,AKO,Adult Kidney Only,4/25/2007,5/5/2009,5/20/2015,SDSV,Y
439802,AVERA MCKENNAN TRANSPLANT INSTITUTE,"911 E 20TH STREET, STE 511",SIOUX FALLS,SD,57117,AKO,Adult Kidney Only,9/23/2009,9/23/2009,8/30/2023,SDMK,N
439802,AVERA MCKENNAN TRANSPLANT INSTITUTE,"911 E 20TH STREET, STE 511",SIOUX FALLS,SD,57117,ALI,Adult Liver Only,9/5/2019,9/5/2019,8/30/2023,SDMK,N
439802,AVERA MCKENNAN TRANSPLANT INSTITUTE,"911 E 20TH STREET, STE 511",SIOUX FALLS,SD,57117,APA,Adult Pancreas,2/17/1993,9/23/2009,8/30/2023,SDMK,Y
439802,AVERA MCKENNAN TRANSPLANT INSTITUTE,"911 E 20TH STREET, STE 511",SIOUX FALLS,SD,57117,APA,Adult Pancreas,9/23/2009,9/23/2009,8/30/2023,SDMK,N
449800,UNIVERSITY OF TN TRANSPLANT CENTER AT KNOXVILLE,1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,AKO,Adult Kidney Only,7/28/2008,1/15/2009,1/12/2022,TNUK,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,AHL,Adult Heart Lung,8/8/2008,8/8/2008,8/11/2011,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,AHO,Adult Heart Only,8/8/2008,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,AKO,Adult Kidney Only,8/8/2008,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,ALI,Adult Liver Only,8/8/2008,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,ALO,Adult Lung Only,8/8/2008,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,APA,Adult Pancreas,10/30/1976,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,PHO,Pediatric Heart Only,8/8/2008,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,PKO,Pediatric Kidney Only,10/30/1976,8/8/2008,10/6/2021,TNVU,Y
449802,VANDERBILT UNIVERSITY TRANSPLANT CENTER,1161 21ST AVE SOUTH,NASHVILLE,TN,37232,PLI,Pediatric Liver,8/8/2008,8/8/2008,10/6/2021,TNVU,Y
449803,BAPTIST MEMORIAL HOSPITAL TRANSPLANT CENTER,6019 WALNUT GROVE,MEMPHIS,TN,38120,AHO,Adult Heart Only,7/24/2008,7/24/2008,7/9/2025,TNBM,Y
449804,CENTENNIAL MEDICAL TRANSPLANT CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,AKO,Adult Kidney Only,7/20/2009,7/20/2009,5/28/2015,VTMC,N
449805,LEBONHEUR CHILDREN'S MEDICAL TRANSPLANT CENTER,50 NORTH DUNLAP,MEMPHIS,TN,38103,PHO,Pediatric Heart Only,5/4/2017,5/4/2017,6/15/2022,TNLB,N
449805,LEBONHEUR CHILDREN'S MEDICAL TRANSPLANT CENTER,50 NORTH DUNLAP,MEMPHIS,TN,38103,PKO,Pediatric Kidney Only,8/19/2009,8/19/2009,6/15/2022,TNLB,N
449805,LEBONHEUR CHILDREN'S MEDICAL TRANSPLANT CENTER,50 NORTH DUNLAP,MEMPHIS,TN,38103,PLI,Pediatric Liver,8/19/2009,8/19/2009,6/15/2022,TNLB,N
449806,METHODIST HC TRANSPLANT,1265 UNION AVENUE,MEMPHIS,TN,38104,AKO,Adult Kidney Only,8/19/2009,8/19/2009,4/5/2023,TNMH,N
449806,METHODIST HC TRANSPLANT,1265 UNION AVENUE,MEMPHIS,TN,38104,ALI,Adult Liver Only,8/19/2009,8/19/2009,4/5/2023,TNMH,N
